date_gregorian,date_jalali,year_jalali,month_jalali,series_id,value,unit,source,year_gregorian,indicator_code,country_iso3,description,ilo_source
1993-01-01,,1372,,unemployment_rate_tur,8.255,percent of labor force,ILOSTAT (rplumber.ilo.org),1993,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
1994-01-01,,1373,,unemployment_rate_tur,8.149,percent of labor force,ILOSTAT (rplumber.ilo.org),1994,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
1995-01-01,,1374,,unemployment_rate_tur,7.241,percent of labor force,ILOSTAT (rplumber.ilo.org),1995,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
1996-01-01,,1375,,unemployment_rate_tur,6.265,percent of labor force,ILOSTAT (rplumber.ilo.org),1996,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
1997-01-01,,1376,,unemployment_rate_tur,6.452,percent of labor force,ILOSTAT (rplumber.ilo.org),1997,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
1998-01-01,,1377,,unemployment_rate_tur,6.552,percent of labor force,ILOSTAT (rplumber.ilo.org),1998,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
1999-01-01,,1378,,unemployment_rate_tur,7.445,percent of labor force,ILOSTAT (rplumber.ilo.org),1999,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2000-01-01,,1379,,unemployment_rate_tur,6.488,percent of labor force,ILOSTAT (rplumber.ilo.org),2000,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2001-01-01,,1380,,unemployment_rate_tur,8.373,percent of labor force,ILOSTAT (rplumber.ilo.org),2001,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2002-01-01,,1381,,unemployment_rate_tur,10.345,percent of labor force,ILOSTAT (rplumber.ilo.org),2002,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2003-01-01,,1382,,unemployment_rate_tur,10.546,percent of labor force,ILOSTAT (rplumber.ilo.org),2003,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2004-01-01,,1383,,unemployment_rate_tur,10.831,percent of labor force,ILOSTAT (rplumber.ilo.org),2004,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2005-01-01,,1384,,unemployment_rate_tur,10.634,percent of labor force,ILOSTAT (rplumber.ilo.org),2005,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2006-01-01,,1385,,unemployment_rate_tur,10.233,percent of labor force,ILOSTAT (rplumber.ilo.org),2006,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2007-01-01,,1386,,unemployment_rate_tur,10.281,percent of labor force,ILOSTAT (rplumber.ilo.org),2007,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2008-01-01,,1387,,unemployment_rate_tur,10.97,percent of labor force,ILOSTAT (rplumber.ilo.org),2008,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2009-01-01,,1388,,unemployment_rate_tur,14.024,percent of labor force,ILOSTAT (rplumber.ilo.org),2009,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2010-01-01,,1389,,unemployment_rate_tur,11.881,percent of labor force,ILOSTAT (rplumber.ilo.org),2010,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2011-01-01,,1390,,unemployment_rate_tur,9.784,percent of labor force,ILOSTAT (rplumber.ilo.org),2011,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2012-01-01,,1391,,unemployment_rate_tur,9.21,percent of labor force,ILOSTAT (rplumber.ilo.org),2012,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2013-01-01,,1392,,unemployment_rate_tur,9.717,percent of labor force,ILOSTAT (rplumber.ilo.org),2013,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2014-01-01,,1393,,unemployment_rate_tur,9.912,percent of labor force,ILOSTAT (rplumber.ilo.org),2014,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2015-01-01,,1394,,unemployment_rate_tur,10.302,percent of labor force,ILOSTAT (rplumber.ilo.org),2015,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2016-01-01,,1395,,unemployment_rate_tur,10.905,percent of labor force,ILOSTAT (rplumber.ilo.org),2016,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2017-01-01,,1396,,unemployment_rate_tur,10.916,percent of labor force,ILOSTAT (rplumber.ilo.org),2017,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2018-01-01,,1397,,unemployment_rate_tur,10.958,percent of labor force,ILOSTAT (rplumber.ilo.org),2018,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2019-01-01,,1398,,unemployment_rate_tur,13.731,percent of labor force,ILOSTAT (rplumber.ilo.org),2019,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2020-01-01,,1399,,unemployment_rate_tur,13.155,percent of labor force,ILOSTAT (rplumber.ilo.org),2020,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2021-01-01,,1400,,unemployment_rate_tur,11.979,percent of labor force,ILOSTAT (rplumber.ilo.org),2021,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2022-01-01,,1401,,unemployment_rate_tur,10.432,percent of labor force,ILOSTAT (rplumber.ilo.org),2022,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2023-01-01,,1402,,unemployment_rate_tur,9.354,percent of labor force,ILOSTAT (rplumber.ilo.org),2023,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2024-01-01,,1403,,unemployment_rate_tur,8.711,percent of labor force,ILOSTAT (rplumber.ilo.org),2024,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
2025-01-01,,1404,,unemployment_rate_tur,8.348,percent of labor force,ILOSTAT (rplumber.ilo.org),2025,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
