date_gregorian,date_jalali,year_jalali,month_jalali,series_id,value,unit,source,month_end
2018-06-22,1397-04-01,1397,4,coin_bahar,27254600.0,IRR per coin,tgju.org API (Jalali-month mean),32005000.0
2018-07-23,1397-05-01,1397,5,coin_bahar,34297384.615384616,IRR per coin,tgju.org API (Jalali-month mean),34510000.0
2018-08-23,1397-06-01,1397,6,coin_bahar,39804545.45454545,IRR per coin,tgju.org API (Jalali-month mean),43010000.0
2018-09-23,1397-07-01,1397,7,coin_bahar,42882291.66666666,IRR per coin,tgju.org API (Jalali-month mean),42240000.0
2018-10-23,1397-08-01,1397,8,coin_bahar,38515869.56521739,IRR per coin,tgju.org API (Jalali-month mean),36620000.0
2018-11-22,1397-09-01,1397,9,coin_bahar,35947894.7368421,IRR per coin,tgju.org API (Jalali-month mean),33383000.0
2018-12-22,1397-10-01,1397,10,coin_bahar,36086238.0952381,IRR per coin,tgju.org API (Jalali-month mean),39300000.0
2019-01-21,1397-11-01,1397,11,coin_bahar,40810800.0,IRR per coin,tgju.org API (Jalali-month mean),44600000.0
2019-02-20,1397-12-01,1397,12,coin_bahar,44469473.68421053,IRR per coin,tgju.org API (Jalali-month mean),43838000.0
2019-03-21,1398-01-01,1398,1,coin_bahar,46134375.0,IRR per coin,tgju.org API (Jalali-month mean),46462000.0
2019-04-21,1398-02-01,1398,2,coin_bahar,48011181.81818182,IRR per coin,tgju.org API (Jalali-month mean),47100000.0
2019-05-22,1398-03-01,1398,3,coin_bahar,44856062.5,IRR per coin,tgju.org API (Jalali-month mean),44935000.0
2019-06-22,1398-04-01,1398,4,coin_bahar,42826954.54545455,IRR per coin,tgju.org API (Jalali-month mean),42940000.0
2019-07-23,1398-05-01,1398,5,coin_bahar,40801500.0,IRR per coin,tgju.org API (Jalali-month mean),40640000.0
2019-08-23,1398-06-01,1398,6,coin_bahar,40195947.368421055,IRR per coin,tgju.org API (Jalali-month mean),39840000.0
2019-09-23,1398-07-01,1398,7,coin_bahar,39727333.333333336,IRR per coin,tgju.org API (Jalali-month mean),38690000.0
2019-10-23,1398-08-01,1398,8,coin_bahar,40099388.88888889,IRR per coin,tgju.org API (Jalali-month mean),41281000.0
2019-11-22,1398-09-01,1398,9,coin_bahar,43872000.0,IRR per coin,tgju.org API (Jalali-month mean),44990000.0
2019-12-22,1398-10-01,1398,10,coin_bahar,47498863.63636363,IRR per coin,tgju.org API (Jalali-month mean),48200000.0
2020-01-21,1398-11-01,1398,11,coin_bahar,50396260.86956522,IRR per coin,tgju.org API (Jalali-month mean),53050000.0
2020-02-20,1398-12-01,1398,12,coin_bahar,58611818.18181818,IRR per coin,tgju.org API (Jalali-month mean),59700000.0
2020-03-20,1399-01-01,1399,1,coin_bahar,61976000.0,IRR per coin,tgju.org API (Jalali-month mean),60000000.0
2020-04-20,1399-02-01,1399,2,coin_bahar,66202692.307692304,IRR per coin,tgju.org API (Jalali-month mean),73000000.0
2020-05-21,1399-03-01,1399,3,coin_bahar,72795000.0,IRR per coin,tgju.org API (Jalali-month mean),79500000.0
2020-06-21,1399-04-01,1399,4,coin_bahar,92656400.0,IRR per coin,tgju.org API (Jalali-month mean),95000000.0
2020-07-22,1399-05-01,1399,5,coin_bahar,104651200.0,IRR per coin,tgju.org API (Jalali-month mean),105000000.0
2020-08-22,1399-06-01,1399,6,coin_bahar,113202400.0,IRR per coin,tgju.org API (Jalali-month mean),125700000.0
2020-09-22,1399-07-01,1399,7,coin_bahar,137687727.27272728,IRR per coin,tgju.org API (Jalali-month mean),140000000.0
2020-10-22,1399-08-01,1399,8,coin_bahar,125453181.8181818,IRR per coin,tgju.org API (Jalali-month mean),113000000.0
2020-11-21,1399-09-01,1399,9,coin_bahar,113115160.0,IRR per coin,tgju.org API (Jalali-month mean),113009000.0
2020-12-21,1399-10-01,1399,10,coin_bahar,111127104.16666669,IRR per coin,tgju.org API (Jalali-month mean),99009000.0
2021-01-20,1399-11-01,1399,11,coin_bahar,108530200.0,IRR per coin,tgju.org API (Jalali-month mean),112989000.0
2021-02-19,1399-12-01,1399,12,coin_bahar,106092727.27272728,IRR per coin,tgju.org API (Jalali-month mean),109250000.0
2021-03-21,1400-01-01,1400,1,coin_bahar,104667047.6190476,IRR per coin,tgju.org API (Jalali-month mean),101009000.0
2021-04-21,1400-02-01,1400,2,coin_bahar,97842913.04347828,IRR per coin,tgju.org API (Jalali-month mean),99979000.0
2021-05-22,1400-03-01,1400,3,coin_bahar,104281320.0,IRR per coin,tgju.org API (Jalali-month mean),102980000.0
2021-06-22,1400-04-01,1400,4,coin_bahar,104294800.0,IRR per coin,tgju.org API (Jalali-month mean),103990000.0
2021-07-23,1400-05-01,1400,5,coin_bahar,109295000.0,IRR per coin,tgju.org API (Jalali-month mean),115520000.0
2021-08-23,1400-06-01,1400,6,coin_bahar,114949259.25925924,IRR per coin,tgju.org API (Jalali-month mean),113520000.0
2021-09-23,1400-07-01,1400,7,coin_bahar,113700428.57142857,IRR per coin,tgju.org API (Jalali-month mean),113520000.0
2021-10-23,1400-08-01,1400,8,coin_bahar,119734375.0,IRR per coin,tgju.org API (Jalali-month mean),122980000.0
2021-11-22,1400-09-01,1400,9,coin_bahar,126596538.46153846,IRR per coin,tgju.org API (Jalali-month mean),128010000.0
2021-12-22,1400-10-01,1400,10,coin_bahar,123007600.0,IRR per coin,tgju.org API (Jalali-month mean),119470000.0
2022-01-21,1400-11-01,1400,11,coin_bahar,118461681.8181818,IRR per coin,tgju.org API (Jalali-month mean),115530000.0
2022-02-20,1400-12-01,1400,12,coin_bahar,119357304.3478261,IRR per coin,tgju.org API (Jalali-month mean),119978000.0
2022-03-21,1401-01-01,1401,1,coin_bahar,126047727.27272728,IRR per coin,tgju.org API (Jalali-month mean),128930000.0
2022-04-21,1401-02-01,1401,2,coin_bahar,131613181.8181818,IRR per coin,tgju.org API (Jalali-month mean),139980000.0
2022-05-22,1401-03-01,1401,3,coin_bahar,144935666.66666666,IRR per coin,tgju.org API (Jalali-month mean),147550000.0
2022-06-22,1401-04-01,1401,4,coin_bahar,142679583.33333334,IRR per coin,tgju.org API (Jalali-month mean),139990000.0
2022-07-23,1401-05-01,1401,5,coin_bahar,136554400.0,IRR per coin,tgju.org API (Jalali-month mean),129950000.0
2022-08-23,1401-06-01,1401,6,coin_bahar,132961153.84615384,IRR per coin,tgju.org API (Jalali-month mean),134520000.0
2022-09-23,1401-07-01,1401,7,coin_bahar,139846045.45454547,IRR per coin,tgju.org API (Jalali-month mean),141510000.0
2022-10-23,1401-08-01,1401,8,coin_bahar,149995769.23076922,IRR per coin,tgju.org API (Jalali-month mean),156450000.0
2022-11-22,1401-09-01,1401,9,coin_bahar,171833400.0,IRR per coin,tgju.org API (Jalali-month mean),185490000.0
2022-12-22,1401-10-01,1401,10,coin_bahar,199753809.52380952,IRR per coin,tgju.org API (Jalali-month mean),224071000.0
2023-01-21,1401-11-01,1401,11,coin_bahar,234823105.2631579,IRR per coin,tgju.org API (Jalali-month mean),278980000.0
2023-02-20,1401-12-01,1401,12,coin_bahar,262151631.57894737,IRR per coin,tgju.org API (Jalali-month mean),284000000.0
2023-03-21,1402-01-01,1402,1,coin_bahar,284952210.5263158,IRR per coin,tgju.org API (Jalali-month mean),284855000.0
2023-04-21,1402-02-01,1402,2,coin_bahar,288020681.8181818,IRR per coin,tgju.org API (Jalali-month mean),282010000.0
2023-05-22,1402-03-01,1402,3,coin_bahar,261628000.0,IRR per coin,tgju.org API (Jalali-month mean),254930000.0
2023-06-22,1402-04-01,1402,4,coin_bahar,252521333.3333333,IRR per coin,tgju.org API (Jalali-month mean),242010000.0
2023-07-23,1402-05-01,1402,5,coin_bahar,253680160.0,IRR per coin,tgju.org API (Jalali-month mean),250050000.0
2023-08-23,1402-06-01,1402,6,coin_bahar,252123913.04347825,IRR per coin,tgju.org API (Jalali-month mean),247950000.0
2023-09-23,1402-07-01,1402,7,coin_bahar,252481869.5652174,IRR per coin,tgju.org API (Jalali-month mean),254910000.0
2023-10-23,1402-08-01,1402,8,coin_bahar,256673461.53846157,IRR per coin,tgju.org API (Jalali-month mean),253950000.0
2023-11-22,1402-09-01,1402,9,coin_bahar,257603541.66666663,IRR per coin,tgju.org API (Jalali-month mean),255960000.0
2023-12-22,1402-10-01,1402,10,coin_bahar,272999230.7692308,IRR per coin,tgju.org API (Jalali-month mean),287950000.0
2024-01-21,1402-11-01,1402,11,coin_bahar,302278545.45454544,IRR per coin,tgju.org API (Jalali-month mean),308050000.0
2024-02-20,1402-12-01,1402,12,coin_bahar,336348045.45454544,IRR per coin,tgju.org API (Jalali-month mean),360250000.0
2024-03-20,1403-01-01,1403,1,coin_bahar,393192500.0,IRR per coin,tgju.org API (Jalali-month mean),399900000.0
2024-04-20,1403-02-01,1403,2,coin_bahar,382321153.84615386,IRR per coin,tgju.org API (Jalali-month mean),369950000.0
2024-05-21,1403-03-01,1403,3,coin_bahar,371488260.8695652,IRR per coin,tgju.org API (Jalali-month mean),366900000.0
2024-06-21,1403-04-01,1403,4,coin_bahar,376775000.0,IRR per coin,tgju.org API (Jalali-month mean),369950000.0
2024-07-22,1403-05-01,1403,5,coin_bahar,379053846.1538461,IRR per coin,tgju.org API (Jalali-month mean),376700000.0
2024-08-22,1403-06-01,1403,6,coin_bahar,383945238.0952381,IRR per coin,tgju.org API (Jalali-month mean),394100000.0
2024-09-22,1403-07-01,1403,7,coin_bahar,435963461.5384616,IRR per coin,tgju.org API (Jalali-month mean),480050000.0
2024-10-22,1403-08-01,1403,8,coin_bahar,485998076.9230769,IRR per coin,tgju.org API (Jalali-month mean),495300000.0
2024-11-21,1403-09-01,1403,9,coin_bahar,506577083.3333333,IRR per coin,tgju.org API (Jalali-month mean),518200000.0
2024-12-21,1403-10-01,1403,10,coin_bahar,540194000.0,IRR per coin,tgju.org API (Jalali-month mean),543050000.0
2025-01-20,1403-11-01,1403,11,coin_bahar,638100000.0,IRR per coin,tgju.org API (Jalali-month mean),720050000.0
2025-02-19,1403-12-01,1403,12,coin_bahar,738645652.173913,IRR per coin,tgju.org API (Jalali-month mean),899100000.0
2025-03-21,1404-01-01,1404,1,coin_bahar,814650000.0,IRR per coin,tgju.org API (Jalali-month mean),701900000.0
2025-04-21,1404-02-01,1404,2,coin_bahar,693100000.0,IRR per coin,tgju.org API (Jalali-month mean),688800000.0
2025-05-22,1404-03-01,1404,3,coin_bahar,697154761.9047619,IRR per coin,tgju.org API (Jalali-month mean),751800000.0
2025-06-22,1404-04-01,1404,4,coin_bahar,716039583.3333334,IRR per coin,tgju.org API (Jalali-month mean),721900000.0
2025-07-23,1404-05-01,1404,5,coin_bahar,746277083.3333334,IRR per coin,tgju.org API (Jalali-month mean),783800000.0
2025-08-23,1404-06-01,1404,6,coin_bahar,866595833.3333334,IRR per coin,tgju.org API (Jalali-month mean),939900000.0
2025-09-23,1404-07-01,1404,7,coin_bahar,1066319230.7692308,IRR per coin,tgju.org API (Jalali-month mean),1069100000.0
2025-10-23,1404-08-01,1404,8,coin_bahar,1070646000.0,IRR per coin,tgju.org API (Jalali-month mean),1125000000.0
2025-11-22,1404-09-01,1404,9,coin_bahar,1248566000.0,IRR per coin,tgju.org API (Jalali-month mean),1359800000.0
2025-12-22,1404-10-01,1404,10,coin_bahar,1525086000.0,IRR per coin,tgju.org API (Jalali-month mean),1579700000.0
2026-01-21,1404-11-01,1404,11,coin_bahar,1836768750.0,IRR per coin,tgju.org API (Jalali-month mean),1944500000.0
2026-02-20,1404-12-01,1404,12,coin_bahar,1952920833.3333333,IRR per coin,tgju.org API (Jalali-month mean),1778900000.0
2026-03-21,1405-01-01,1405,1,coin_bahar,1765874000.0,IRR per coin,tgju.org API (Jalali-month mean),1679850000.0
2026-04-21,1405-02-01,1405,2,coin_bahar,1862020370.3703704,IRR per coin,tgju.org API (Jalali-month mean),1869900000.0
2026-05-22,1405-03-01,1405,3,coin_bahar,1727066666.6666667,IRR per coin,tgju.org API (Jalali-month mean),1580800000.0
2026-06-22,1405-04-01,1405,4,coin_bahar,1734968750.0,IRR per coin,tgju.org API (Jalali-month mean),1850000000.0
2026-07-23,1405-05-01,1405,5,coin_bahar,1813558333.3333333,IRR per coin,tgju.org API (Jalali-month mean),1816750000.0
2010-03-21,1389-01-01,1389,1,coin_emami,2718592.3076923075,IRR per coin,tgju.org API (Jalali-month mean),2710000.0
2010-04-21,1389-02-01,1389,2,coin_emami,2854894.736842105,IRR per coin,tgju.org API (Jalali-month mean),2909000.0
2010-05-22,1389-03-01,1389,3,coin_emami,3010904.761904762,IRR per coin,tgju.org API (Jalali-month mean),3120000.0
2010-06-22,1389-04-01,1389,4,coin_emami,3025722.222222222,IRR per coin,tgju.org API (Jalali-month mean),2950000.0
2010-07-23,1389-05-01,1389,5,coin_emami,2993378.947368421,IRR per coin,tgju.org API (Jalali-month mean),3040000.0
2010-08-23,1389-06-01,1389,6,coin_emami,3129045.4545454546,IRR per coin,tgju.org API (Jalali-month mean),3260000.0
2010-09-23,1389-07-01,1389,7,coin_emami,3431500.0,IRR per coin,tgju.org API (Jalali-month mean),3424000.0
2010-10-23,1389-08-01,1389,8,coin_emami,3408809.523809524,IRR per coin,tgju.org API (Jalali-month mean),3400000.0
2010-11-22,1389-09-01,1389,9,coin_emami,3459250.0,IRR per coin,tgju.org API (Jalali-month mean),3480000.0
2010-12-22,1389-10-01,1389,10,coin_emami,3594047.619047619,IRR per coin,tgju.org API (Jalali-month mean),3603000.0
2011-01-21,1389-11-01,1389,11,coin_emami,3575123.529411765,IRR per coin,tgju.org API (Jalali-month mean),3628000.0
2011-02-20,1389-12-01,1389,12,coin_emami,3848823.529411765,IRR per coin,tgju.org API (Jalali-month mean),3862000.0
2011-03-21,1390-01-01,1390,1,coin_emami,4073600.0,IRR per coin,tgju.org API (Jalali-month mean),4290000.0
2011-04-21,1390-02-01,1390,2,coin_emami,4231250.0,IRR per coin,tgju.org API (Jalali-month mean),4230000.0
2011-05-22,1390-03-01,1390,3,coin_emami,4471950.0,IRR per coin,tgju.org API (Jalali-month mean),4420000.0
2011-06-22,1390-04-01,1390,4,coin_emami,4310789.47368421,IRR per coin,tgju.org API (Jalali-month mean),4358000.0
2011-07-23,1390-05-01,1390,5,coin_emami,4582863.636363637,IRR per coin,tgju.org API (Jalali-month mean),5330000.0
2011-08-23,1390-06-01,1390,6,coin_emami,5871047.619047619,IRR per coin,tgju.org API (Jalali-month mean),6104000.0
2011-09-23,1390-07-01,1390,7,coin_emami,5693350.0,IRR per coin,tgju.org API (Jalali-month mean),5640000.0
2011-10-23,1390-08-01,1390,8,coin_emami,5954166.666666667,IRR per coin,tgju.org API (Jalali-month mean),6000000.0
2011-11-22,1390-09-01,1390,9,coin_emami,6047894.736842105,IRR per coin,tgju.org API (Jalali-month mean),6031000.0
2011-12-22,1390-10-01,1390,10,coin_emami,6711350.0,IRR per coin,tgju.org API (Jalali-month mean),9691000.0
2012-01-21,1390-11-01,1390,11,coin_emami,8112388.888888889,IRR per coin,tgju.org API (Jalali-month mean),8160000.0
2012-02-20,1390-12-01,1390,12,coin_emami,7877105.263157895,IRR per coin,tgju.org API (Jalali-month mean),7659000.0
2012-03-20,1391-01-01,1391,1,coin_emami,7357055.555555556,IRR per coin,tgju.org API (Jalali-month mean),7004000.0
2012-04-20,1391-02-01,1391,2,coin_emami,6530166.666666667,IRR per coin,tgju.org API (Jalali-month mean),6480000.0
2012-05-21,1391-03-01,1391,3,coin_emami,6697715.7894736845,IRR per coin,tgju.org API (Jalali-month mean),6893900.0
2012-06-21,1391-04-01,1391,4,coin_emami,7221809.523809524,IRR per coin,tgju.org API (Jalali-month mean),6960000.0
2012-07-22,1391-05-01,1391,5,coin_emami,7579095.238095238,IRR per coin,tgju.org API (Jalali-month mean),8050000.0
2012-08-22,1391-06-01,1391,6,coin_emami,8870840.0,IRR per coin,tgju.org API (Jalali-month mean),9570000.0
2012-09-22,1391-07-01,1391,7,coin_emami,12609681.818181818,IRR per coin,tgju.org API (Jalali-month mean),13200000.0
2012-10-22,1391-08-01,1391,8,coin_emami,12084142.857142856,IRR per coin,tgju.org API (Jalali-month mean),11280000.0
2012-11-21,1391-09-01,1391,9,coin_emami,11923684.210526315,IRR per coin,tgju.org API (Jalali-month mean),12347000.0
2012-12-21,1391-10-01,1391,10,coin_emami,12958473.684210526,IRR per coin,tgju.org API (Jalali-month mean),13860000.0
2013-01-20,1391-11-01,1391,11,coin_emami,14582666.666666666,IRR per coin,tgju.org API (Jalali-month mean),14290000.0
2013-02-19,1391-12-01,1391,12,coin_emami,13927947.368421054,IRR per coin,tgju.org API (Jalali-month mean),13578000.0
2013-03-21,1392-01-01,1392,1,coin_emami,13629333.333333334,IRR per coin,tgju.org API (Jalali-month mean),13130000.0
2013-04-21,1392-02-01,1392,2,coin_emami,13147869.56521739,IRR per coin,tgju.org API (Jalali-month mean),13250000.0
2013-05-22,1392-03-01,1392,3,coin_emami,12838050.0,IRR per coin,tgju.org API (Jalali-month mean),11297000.0
2013-06-22,1392-04-01,1392,4,coin_emami,10899227.272727272,IRR per coin,tgju.org API (Jalali-month mean),10270000.0
2013-07-23,1392-05-01,1392,5,coin_emami,10574894.736842103,IRR per coin,tgju.org API (Jalali-month mean),10333000.0
2013-08-23,1392-06-01,1392,6,coin_emami,10358750.0,IRR per coin,tgju.org API (Jalali-month mean),9310000.0
2013-09-23,1392-07-01,1392,7,coin_emami,9599380.952380951,IRR per coin,tgju.org API (Jalali-month mean),9560000.0
2013-10-23,1392-08-01,1392,8,coin_emami,9399315.789473685,IRR per coin,tgju.org API (Jalali-month mean),8955000.0
2013-11-22,1392-09-01,1392,9,coin_emami,8652809.523809524,IRR per coin,tgju.org API (Jalali-month mean),8575000.0
2013-12-22,1392-10-01,1392,10,coin_emami,8702526.315789474,IRR per coin,tgju.org API (Jalali-month mean),8590000.0
2014-01-21,1392-11-01,1392,11,coin_emami,8933083.333333334,IRR per coin,tgju.org API (Jalali-month mean),9385000.0
2014-02-20,1392-12-01,1392,12,coin_emami,9704375.0,IRR per coin,tgju.org API (Jalali-month mean),9530000.0
2014-03-21,1393-01-01,1393,1,coin_emami,9640300.0,IRR per coin,tgju.org API (Jalali-month mean),9855000.0
2014-04-21,1393-02-01,1393,2,coin_emami,9989615.384615384,IRR per coin,tgju.org API (Jalali-month mean),9890000.0
2014-05-22,1393-03-01,1393,3,coin_emami,9595055.555555556,IRR per coin,tgju.org API (Jalali-month mean),9730000.0
2014-06-22,1393-04-01,1393,4,coin_emami,9585752.173913045,IRR per coin,tgju.org API (Jalali-month mean),9525000.0
2014-07-23,1393-05-01,1393,5,coin_emami,9500585.0,IRR per coin,tgju.org API (Jalali-month mean),9369500.0
2014-08-23,1393-06-01,1393,6,coin_emami,9377525.0,IRR per coin,tgju.org API (Jalali-month mean),9270000.0
2014-09-23,1393-07-01,1393,7,coin_emami,9363625.0,IRR per coin,tgju.org API (Jalali-month mean),9327000.0
2014-10-23,1393-08-01,1393,8,coin_emami,9146666.666666666,IRR per coin,tgju.org API (Jalali-month mean),9148000.0
2014-11-22,1393-09-01,1393,9,coin_emami,9628228.57142857,IRR per coin,tgju.org API (Jalali-month mean),9935000.0
2014-12-22,1393-10-01,1393,10,coin_emami,9984295.454545457,IRR per coin,tgju.org API (Jalali-month mean),10445000.0
2015-01-21,1393-11-01,1393,11,coin_emami,10101450.0,IRR per coin,tgju.org API (Jalali-month mean),9832000.0
2015-02-20,1393-12-01,1393,12,coin_emami,9621150.0,IRR per coin,tgju.org API (Jalali-month mean),9470000.0
2015-03-21,1394-01-01,1394,1,coin_emami,9583166.666666666,IRR per coin,tgju.org API (Jalali-month mean),9630000.0
2015-04-21,1394-02-01,1394,2,coin_emami,9465510.0,IRR per coin,tgju.org API (Jalali-month mean),9341200.0
2015-05-22,1394-03-01,1394,3,coin_emami,9193460.0,IRR per coin,tgju.org API (Jalali-month mean),9070000.0
2015-06-22,1394-04-01,1394,4,coin_emami,8863980.952380951,IRR per coin,tgju.org API (Jalali-month mean),8728600.0
2015-07-23,1394-05-01,1394,5,coin_emami,8873642.105263159,IRR per coin,tgju.org API (Jalali-month mean),9380000.0
2015-08-23,1394-06-01,1394,6,coin_emami,9165821.739130436,IRR per coin,tgju.org API (Jalali-month mean),9100000.0
2015-09-23,1394-07-01,1394,7,coin_emami,9333252.38095238,IRR per coin,tgju.org API (Jalali-month mean),9415000.0
2015-10-23,1394-08-01,1394,8,coin_emami,9221719.047619049,IRR per coin,tgju.org API (Jalali-month mean),9080000.0
2015-11-22,1394-09-01,1394,9,coin_emami,9146663.157894736,IRR per coin,tgju.org API (Jalali-month mean),9255000.0
