"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y55-64","2023",4.232,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_YGE65","2023",2.432,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_YGE15","2023",4.343,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y15-24","2023",5.024,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y25-34","2023",4.045,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y35-44","2023",4.25,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y45-54","2023",4.584,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y55-64","2023",4.443,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_YGE65","2023",2.749,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_YGE15","2023",4.932,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y15-24","2023",6.001,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y25-34","2023",4.696,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y35-44","2023",5.309,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y45-54","2023",4.947,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y55-64","2023",3.7,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_YGE65","2023",1.612,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_YTHADULT_YGE15","2022",3.342,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_YTHADULT_Y15-24","2022",3.471,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_YTHADULT_YGE25","2022",3.322,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_YTHADULT_YGE15","2022",3.243,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_YTHADULT_Y15-24","2022",3.424,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_YTHADULT_YGE25","2022",3.214,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_YTHADULT_YGE15","2022",3.55,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_YTHADULT_Y15-24","2022",3.57,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_YTHADULT_YGE25","2022",3.546,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_YGE15","2022",3.342,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_Y15-24","2022",3.471,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_Y25-54","2022",3.414,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_Y55-64","2022",3.118,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_YGE65","2022",1.804,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_YGE15","2022",3.243,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_Y15-24","2022",3.424,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_Y25-54","2022",3.247,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_Y55-64","2022",3.417,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_YGE65","2022",1.899,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_YGE15","2022",3.55,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_Y15-24","2022",3.57,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_Y25-54","2022",3.749,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_Y55-64","2022",2.35,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_YGE65","2022",1.55,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_YGE15","2022",3.342,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y15-24","2022",3.471,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y25-34","2022",3.297,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y35-44","2022",3.56,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y45-54","2022",3.361,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y55-64","2022",3.118,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_YGE65","2022",1.804,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_YGE15","2022",3.243,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y15-24","2022",3.424,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y25-34","2022",3.093,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y35-44","2022",3.344,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y45-54","2022",3.308,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y55-64","2022",3.417,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_YGE65","2022",1.899,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_YGE15","2022",3.55,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y15-24","2022",3.57,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y25-34","2022",3.695,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y35-44","2022",3.995,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y45-54","2022",3.474,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y55-64","2022",2.35,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_YGE65","2022",1.55,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_YTHADULT_YGE15","2021",3.966,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_YTHADULT_Y15-24","2021",4.407,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_YTHADULT_YGE25","2021",3.898,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_YTHADULT_YGE15","2021",3.923,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_YTHADULT_Y15-24","2021",4.423,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_YTHADULT_YGE25","2021",3.846,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_YTHADULT_YGE15","2021",4.062,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_YTHADULT_Y15-24","2021",4.371,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_YTHADULT_YGE25","2021",4.013,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_YGE15","2021",3.966,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_Y15-24","2021",4.407,,,,"R1:3513"
"TUR","BA:622","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_Y25-54","2021",4.042,,,,"R1:3513"
