"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_YGE15","2022",7.541,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_Y15-24","2022",8.858,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_Y25-54","2022",7.564,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_Y55-64","2022",7.206,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_YGE65","2022",3.14,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_YGE15","2022",6.948,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_Y15-24","2022",8.443,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_Y25-54","2022",7.074,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_Y55-64","2022",4.353,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_YGE65","2022",1.132,"U",,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_YGE15","2022",7.449,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y15-24","2022",8.8,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y25-34","2022",8.636,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y35-44","2022",7.076,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y45-54","2022",6.823,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y55-64","2022",6.918,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_YGE65","2022",2.951,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_YGE15","2022",7.541,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y15-24","2022",8.858,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y25-34","2022",8.552,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y35-44","2022",7.175,,,,"R1:3513"
